"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"10485","","Via Lessona, 6 prima di Via Trilussa","","45.5138175965187","9.13660569302301","","","","","",""
"13902","","Via Indipendenza prima di V.le Marche","","45.5287644083115","9.27576703440785","","","","","",""
"12563","","V.le Monza, 273 prima di Via Rucellai","","45.5128198058857","9.22458951668319","","","","","",""
"11619","","Via Porro Lambertenghi, 15 prima di P.za Fidia","","45.4892050027953","9.18671283869316","","","","","",""
"16177","","Via della Resistenza dopo Via Ponchielli","","45.4406499769008","9.29473109305685","","","","","",""
"11579","","P.le Cim.Monumentale, 2 dopo Via Ceresio","","45.4844792744417","9.18070476264078","","","","","",""
"17136","","Via Spagna dopo via Buonarroti","","45.5328189348924","9.26752906842513","","","","","",""
"15289","","P.za Egeo prima di Via Caldirola","","45.5134076807897","9.21410455341335","","","","","",""
"16096","","Via Copernico prima di Via Giordano","","45.5611840451176","9.21881876454763","","","","","",""
"13797","","Via M.te Grappa","","45.614673891303","9.12516075099249","","","","","",""
"16103","","Via Lavoratori, 78 dopo Via Brodolini","","45.5573684722418","9.23393647580903","","","","","",""
"10371","","Via Berna, 3 prima di Via dei Ciclamini","","45.4584098887595","9.12597508187143","","","","","",""
"13683","","Via Ferri dopo Via Gorki","","45.5437682211534","9.21927954488786","","","","","",""
"10336","","Via Giambellino, 150 prima di P.za Tirana","","45.4446980272283","9.13003856304133","","","","","",""
"12383","","Via del Turchino, 18 dopo Via Maspero","","45.4518020658902","9.22735057565524","","","","","",""
"10523","","Via Lodovico il Moro prima di Via Guintellino","","45.4449053387016","9.14269016862461","","","","","",""
"14954","","C.so Milano dopo P.za Panceri (VAREDO DEPOSITO)","","45.5963416124469","9.14562177596006","","","","","",""
"12769","","Via De La Salle, 10 prima di Via Padova","","45.5033474668476","9.24057251403119","","","","","",""
"12651","","Via Repetti dopo V.le Forlanini","","45.4615123136096","9.23806888354442","","","","","",""
"16852","","Via Cellini prima di via Cristei","","45.4896306944978","9.29610379916169","","","","","",""
"16205","","Via XXV Aprile prima di Via Aldo Moro","","45.4330190464939","9.30780011333432","","","","","",""
"11978","","V.le F.Testi, 70 prima di Via Pianell","","45.5080446080035","9.20183168041922","","","","","",""
"15380","","Via Giambologna prima di Via Tabacchi","","45.4486655646474","9.1855255042314","","","","","",""
"10623","","Via Rubens, 3 prima di P.za Ghirlandaio","","45.4669487532557","9.14547218231857","","","","","",""
"11828","","V.le Regina Margherita dopo Via Besana","","45.4597078101998","9.20616441706833","","","","","",""
"13993","","V.le Marelli, 165 dopo Via Cavallotti","","45.5295881882647","9.22989223970561","","","","","",""
"17130","","V.le Italia dopo Via XXIV Maggio","","45.5292787895362","9.23783806619471","","","","","",""
"11559","","Via Fatebenefratelli, 5 dopo C.so di P.ta Nuova","","45.4732149089449","9.19077668358517","","","","","",""
"11963","","V.le Ca' Granda, 27 prima di Via De Gasperis","","45.5076476597535","9.19468073346031","","","","","",""
"12937","","P.za De Angeli (solo discesa)","","45.466689310306","9.14913506845558","","","","","",""
"10259","","Via San Giusto, 56 dopo Via Novara","","45.4723456940606","9.11818606832362","","","","","",""
"16262","","Via per Monticello dopo Via Leopardi","","45.412320429339","9.28150688907066","","","","","",""
"11008","","Via Cenisio, 40 dopo P.za Diocleziano","","45.4877119818817","9.16492968741338","","","","","",""
"11471","","V.le Bligny, 19 prima di Via Bocconi","","45.4509848086161","9.19060177784212","","","","","",""
"12926","","Aeroporto di Linate","","45.4617485773302","9.27887556587296","","","","","",""
"13201","","Via Milano f.c.8  dopo Via Diaz","","45.4355790988983","9.11315522831163","","","","","",""
"10900","","P.za Amendola","","45.4736594683249","9.15110834370093","","","","","",""
"11773","","V.le Sabotino dopo P.le Medaglie D'Oro","","45.451387552915","9.20251060842589","","","","","",""
"11256","","Via V.Monti prima di Via 20 Settembre","","45.4702091690157","9.1700293158846","","","","","",""
"10827","","V.le Misurata, dopo P.za Bolivar","","45.4556573509071","9.1524035601853","","","","","",""
"13978","","Via Rimembranze, 106 dopo Via F.lli di Dio","","45.5236660758405","9.24092406732966","","","","","",""
"16085","","Via Rogoredo prima di via M.te Popera","","45.4301539885236","9.24561478073096","","","","","",""
"16779","","Via Palach altezza deposito ATM","","45.4287266318919","9.16684710983355","","","","","",""
"11728","","Via Wolf Ferrari, 19 prima di Via dell'Assunta","","45.4320255582265","9.20535439470137","","","","","",""
"11520","","C.so di P.ta Romana fronte 46 altezza P.za S.Naz. in Brolo","","45.4582211364619","9.19247588779021","","","","","",""
"16127","","Via Basilicata dopo Via Toscana","","45.3951457616198","9.25068300341887","","","","","",""
"15970","","Via Borioli  prima di Via Redecesio (Q.re Lavanderie)","","45.4873152488856","9.26815102293601","","","","","",""
"10713","","Via C.Marcello, 38 prima di Via Brivio","","45.5021273758825","9.14358113396141","","","","","",""
"10349","","Via dei Ciclamini prima di Via Orchidee","","45.4560794099977","9.12769547811345","","","","","",""
"12839","","Via Mecenate dopo Via Quintiliano","","45.4496063987301","9.2528663715312","","","","","",""
"11835","","P.za Cavour, 1 prima di Via Fatebenefratelli","","45.4726283142068","9.19510548642869","","","","","",""
"12664","","Via Dalmazia, 21 prima di Via Zante","","45.4586836614402","9.24611629289702","","","","","",""
"15850","","Via dell' Innovazione dopo via Emanueli","","45.5135791173811","9.21256120146674","","","","","",""
"10685","","V.le Espinasse, 4 prima di Via Dal Re","","45.4941147135464","9.14442167857485","","","","","",""
"13209","","Via Vittorio Emanuele, 36","","45.43342825867","9.10878621288638","","","","","",""
"10547","","Via Giambellino, 79 dopo di Via Carriera","","45.4489657257169","9.14352707382078","","","","","",""
"10873","","Via Monferrato, 10 prima di Via Cimarosa","","45.4655763778486","9.15750976427475","","","","","",""
"12488","","Via Pacini, 11 prima di Via Bazzini","","45.4810761615291","9.22548195227965","","","","","",""
"11260","","V.le Milton prima di Via Pagano","","45.4736239080266","9.17040548386431","","","","","",""
"11717","","Via Ripamonti, 255 prima di Via Val di Sole","","45.4285831408459","9.20260627679815","","","","","",""
"13742","","V.le Lomellina, 11 prima di Via F.lli Cervi","","45.4195237585421","9.12097645385811","","","","","",""
"13691","","Via Marconi dopo Via Adua","","45.5480100962094","9.18542129382597","","","","","",""
"13114","","Via Gozzoli altezza Ipercoop","","45.4501464221338","9.09611638220616","","","","","",""
"11206","","Via S.Vittore, 40 prima di V.le P.ta Vercellina","","45.4646773056316","9.16615204643056","","","","","",""
"10325","","Via S.Colombano, 8 dopo Via Lodovico il Moro","","45.4388457776807","9.12666510197174","","","","","",""
"17054","","Via Ripamonti dopo Via Lorenzini","","45.4439760627585","9.19883655032628","","","","","",""
"15194","","Via Cassanese prima di Via Redecesio","","45.49099897333","9.26698516726663","","","","","",""
"17119","","Via Mozart prima di via Imbersago","","45.5399832614117","9.28657915594542","","","","","",""
"11096","","Via dei Missaglia fronte 131","","45.4067861658038","9.17457153695864","","","","","",""
"11486","","Via Torino, 57 prima di Via S.Maria Valle","","45.4606951023319","9.18315047697101","","","","","",""
"14155","","Via Milano prima di Via Grandi","","45.5221341588124","9.27164818527226","","","","","",""
"15378","","Via Giambologna prima di P.za Bibbiena","","45.4455453610788","9.18456955184195","","","","","",""
"11743","","Via Ripamonti, 133 dopo Via Barletta","","45.437998651674","9.20037055002028","","","","","",""
"15848","","Via E.De Marchi altezza P.za Greco","","45.5020085440445","9.21043462166172","","","","","",""
"17123","","V.le Fulvio Testi  dopo Via Bignami","","45.5263309380872","9.21261215651264","","","","","",""
"10209","","Via Lucca, 14","","45.4557559602977","9.11237325154569","","","","","",""
"10185","","Via San Romanello, 81 dopo Via Novara","","45.4823403884842","9.08903904549755","","","","","",""
"12734","","Via Carnia, 32 prima di Via Palmanova","","45.4946196930946","9.23592500507945","","","","","",""
"12751","","Via Passo Rolle, 23 prima di Via Rombon","","45.4881441662751","9.24808163148697","","","","","",""
"12559","","V.le Monza, 182 dopo Via Teocrito","","45.5082370358157","9.22353337258588","","","","","",""
"10135","","Via Valsesia altezza Via Gozzoli","","45.4554506797079","9.09183745091686","","","","","",""
"16065","","unavailable","","45.4676115121765","9.21420016149093","","","","","",""
"13798","","Via M.te Bianco prima di  Via M.te Rosa","","45.6147598686494","9.12072637723409","","","","","",""
"12775","","Via Padova altezza Via Emo","","45.5059339260281","9.2428385602561","","","","","",""
"15030","","Via Di Vittorio prima di Via Kennedy","","45.4992090160603","9.30093100213937","","","","","",""
"11522","","Foro Buonaparte, 31 prima di Via Illica","","45.4675809658683","9.179170722949","","","","","",""
"16257","","Via De Nicola dopo Via Cavour","","45.40027728741","9.28447197256237","","","","","",""
"17113","","Corso Roma prima di via F.lli Perego","","45.5319120427257","9.28148781752313","","","","","",""
"10542","","Via Lorenteggio, 84 prima di Via delle Primule","","45.4509513761926","9.13944869128661","","","","","",""
"10780","","Via De Nicola fronte 38 dopo Via S.Vigilio","","45.4306857799442","9.15845990617171","","","","","",""
"15860","","Via De Ponti prima via Risorgimento","","45.5600144220365","9.21441155228191","","","","","",""
"12191","","Via Morgagni, 31 prima di Via Plinio","","45.4793829230286","9.21313019979459","","","","","",""
"11818","","Via Mascagni prima di Via Conservatorio","","45.4660830108626","9.20217373892512","","","","","",""
"10252","","Via Novara, 157 prima di Via Bozzi","","45.4754680361307","9.11417054179485","","","","","",""
"14343","","V.le Europa prima di Via A. da Baggio","","45.4481295856882","9.03765435021954","","","","","",""
"10381","","Via Primaticcio prima di Via Legione Romane","","45.4601481117811","9.12915156865258","","","","","",""
"11700","","Via Ripamonti prima di Via Macconago","","45.413250342276","9.20640517125973","","","","","",""
"12894","","Via Rizzoli fronte 81","","45.508783172133","9.25578874173322","","","","","",""
"14368","","V.le Europa prima di Via IV Novembre","","45.448009012091","9.0375937422283","","","","","",""
"12235","","Via Sammartini, 30 prima di Via Parravicini","","45.4922757666508","9.20897774626531","","","","","",""
"12639","","Via Mecenate, 4 dopo P.za Ovidio","","45.4568426532015","9.24261154332329","","","","","",""
"14041","","Via Lombardia dopo Via Sottocorno","","45.5200574773425","9.24346389309292","","","","","",""
"11885","","P.za 4 Novembre - Stz Centrale","","45.4863318957994","9.20206923828577","","","","","",""
"10188","","Stz Molino Dorino M1","","45.5049155930303","9.09346284673772","","","","","",""
"10575","","Via C. da Forli', 43","","45.460232793383","9.14185536436715","","","","","",""
"11614","","Via Farini, 53 prima di Via Galli","","45.4916267217496","9.18398111780114","","","","","",""
